id,title,path,class,tags,links,content,create_time,update_time
b7883a51-2e59-4837-8e48-7385c0ff1e76,2022-07-22,/Users/Shared/obsidian-storage/master/<9> void/2022-07-22.md,реализация,реализация,2024-04-01; 2025-05-16; 0000-00-00#0000-00-00; 0000-00-00#0000-00-00; 0000-00-00#0000-00-00,"## Планы
```tasks
(due on or after 2022-07-22) AND (starts on or before 2022-07-22)
not done
hide recurrence rule
hide created date
hide start date
hide backlink
hide due date
hide edit button
hide postpone button
```
```tasks
starts on or before 2022-07-22
priority is below none
not done
hide recurrence rule
hide created date
hide start date
hide backlink
hide due date
hide edit button
hide postpone button
```
## События
## Расходы
[потрачено:: 0]
## Сны
```dataview
LIST
WHERE contains(file.name,""сон.2022-07-22"")
```
## Мысли
```dataview
LIST
WHERE contains(file.name,""мысль.2022-07-22"")
```
## Анализ
```dataview
LIST
WHERE contains(file.name,""самоанализ.2022-07-22"")
```
```dataview
LIST
WHERE contains(analy.name,""анализ.2022-07-22"")
```",2024-04-01 00:00:00,2025-05-16 00:00:00
4575a57d-150a-4dfa-b0d3-130e32e615cf,Ring,/Users/Shared/obsidian-storage/master/<9> void/go.конспект.пакеты.стандартные%.container%.ring.md,саморазвитие,саморазвитие,2024-04-12; 2025-05-16; go#Go; go.конспект.пакеты#Пакеты; go.конспект.пакеты.стандартные%.container%#Container,,2024-04-12 00:00:00,2025-05-16 00:00:00
cefd6a00-979f-4c33-84f1-dc8a506308bd,Founder,/Users/Shared/obsidian-storage/master/<9> void/obsidian.документация.структура.связи.явные.founder.md,личное,личное,2024-05-09; 2025-05-16; obsidian#Obsidian; obsidian.документация.структура.связи.явные#Явные; obsidian.документация.структура.связи.явные#Явные,"Связь заметки, с её родственной заметкой. Эта заметка является её ""родоначальником"". То есть это не просто один из предков, но самый далёкий её предок.
Говорят, что founder для заметки - это её родоначальник.
Определить founder для заметки можно, взяв у заметки её первое слово и приняв его за имя.",2024-05-09 00:00:00,2025-05-16 00:00:00
59d4f166-f6a7-4982-8fc6-dac0c99b5227,2023-07-22,/Users/Shared/obsidian-storage/master/<9> void/2023-07-22.md,реализация,реализация,2024-04-01; 2025-05-16; 0000-00-00#0000-00-00; 0000-00-00#0000-00-00; 0000-00-00#0000-00-00,"## Планы
```tasks
(due on or after 2023-07-22) AND (starts on or before 2023-07-22)
not done
hide recurrence rule
hide created date
hide start date
hide backlink
hide due date
hide edit button
hide postpone button
```
```tasks
starts on or before 2023-07-22
priority is below none
not done
hide recurrence rule
hide created date
hide start date
hide backlink
hide due date
hide edit button
hide postpone button
```
## События
## Расходы
[потрачено:: 0]
## Сны
```dataview
LIST
WHERE contains(file.name,""сон.2023-07-22"")
```
## Мысли
```dataview
LIST
WHERE contains(file.name,""мысль.2023-07-22"")
```
## Анализ
```dataview
LIST
WHERE contains(file.name,""самоанализ.2023-07-22"")
```
```dataview
LIST
WHERE contains(analy.name,""анализ.2023-07-22"")
```",2024-04-01 00:00:00,2025-05-16 00:00:00
4237b847-6c6a-4a39-8e52-d3f79fc21122,Первый,/Users/Shared/obsidian-storage/master/<9> void/сон.2023-08-11.<1>.md,духовность,духовность,2024-05-10; 2025-05-16; сон#Сон; 2023-08-11#2023-08-11; сон#Сон,"#Персонаж_Марат - гг, 8 лет
#OOO #OO
Преддверие большой войны. Мир перенаселён бедность всё разрастается, классовое неравенство всё усиливается. Огромный стадион (серьёзно, в разы больше самых больших, это целый город из трибун), все наблюдают за тем, как разыгрывается какая-то постановка. Мы с [[человек.вещина_оксана_аркадьевна|матерью]] чрезвычайно бедны, поэтому тайком пробираемся туда. Устраиваемся в тени под колонной на нижней части, где непосредственно идёт постановка. Здесь много таких же, как мы. Правительство устало бороться с такими как мы. Актёры стараются не обращать на нас внимания. Изредка ловлю взгляд одного из них на себе.
Проходит время. Война в самом разгаре. Мать мертва. Я так и не смог заставить себя уйти из того дома, куда она привела нас перед смертью. Полуразрушенный деревянный дом. Было тихо, когда мы только сюда пришли. Сейчас сражение приближалось сюда. Виднеется свет голубых прожекторов, слышны взрывы и выстрелы. В дом прилетел снаряд, прибив её насмерть и завалив тело досками. Я не смог заставить себя с них сдвинуться. Сидел и плакал, глядя в окнах на то, как смерть приближается и ко мне. Внезапно над головой слышится громкий хлопок, звенит в ушах, и я засыпаю.
#Персонаж_Марат - гг, 18 лет
#III #II
Продолжение
Огромный театральный зал в стиле барокко, освещённый тысячами ламп. Репетиция хорового выступления, где я - солист. Все меня любят, я буквально звезда.
Внезапно в голове проносится странное воспоминание о том, как я плачу в каком-то доме. Проигнорировал. Но после первой песни начали всплывать и другие. Солировал я уже, с кашей в голове из собственных и этих странных воспоминаний. В какой-то момент я решил, что нахожусь в раю.
Проходят дни. Начинается первая волна мобилизации на войну. Круг замыкается. Даже в другой жизни она меня настигает. На новых репетициях я всё больше закрываюсь, пока, наконец, не ухожу
![[telegram-cloud-photo-size-2-5384428254083009735-y.jpg]]",2024-05-10 00:00:00,2025-05-16 00:00:00
e884752e-2d94-4ec1-aa85-91d398f3f6d7,Стандартные,/Users/Shared/obsidian-storage/master/<9> void/go.конспект.пакеты.стандартные%.md,саморазвитие,саморазвитие,2024-04-12; 2025-05-16; go#Go; go.конспект.пакеты#Пакеты; go.конспект.пакеты#Пакеты,"---
```dataview
LIST
WHERE contains(file.name,""go.конспект.пакеты.стандартные%."")
```",2024-04-12 00:00:00,2025-05-16 00:00:00
d3caed63-8da4-437f-94a7-4abe6e460c3d,2023-09-21,/Users/Shared/obsidian-storage/master/<9> void/2023-09-21.md,реализация,реализация,2024-05-10; 2025-05-16; 0000-00-00#0000-00-00; 0000-00-00#0000-00-00; 0000-00-00#0000-00-00,"## Планы
## Tasks
```tasks
(due on or after 2023-09-21) AND (starts on or before 2023-09-21)
not done
hide recurrence rule
hide created date
hide start date
hide backlink
hide due date
hide edit button
hide postpone button
```
```tasks
starts on or before 2023-09-21
priority is below none
not done
hide recurrence rule
hide created date
hide start date
hide backlink
hide due date
hide edit button
hide postpone button
```
## События
## Расходы
[потрачено:: 0]
## Сны
```dataview
LIST
WHERE contains(file.name,""сон.2023-09-21"")
```
## Мысли
```dataview
LIST
WHERE contains(file.name,""мысль.2023-09-21"")
```
## Анализ
```dataview
LIST
WHERE contains(file.name,""самоанализ.2023-09-21"")
```
```dataview
LIST
WHERE contains(file.name,""анализ.2023-09-21"")
```",2024-05-10 00:00:00,2025-05-16 00:00:00
7f77774b-b59f-41fd-955f-7214c7c8db26,Ioutil,/Users/Shared/obsidian-storage/master/<9> void/go.конспект.пакеты.стандартные%.io%.ioutil.md,саморазвитие,саморазвитие,2024-04-12; 2025-05-16; go#Go; go.конспект.пакеты#Пакеты; go.конспект.пакеты.стандартные%.io#Io,,2024-04-12 00:00:00,2025-05-16 00:00:00
d5f1a7db-11c0-4b02-aa22-57baf224d62a,2022-09-21,/Users/Shared/obsidian-storage/master/<9> void/2022-09-21.md,реализация,реализация,2024-04-01; 2025-05-16; 0000-00-00#0000-00-00; 0000-00-00#0000-00-00; 0000-00-00#0000-00-00,"## Планы
```tasks
(due on or after 2022-09-21) AND (starts on or before 2022-09-21)
not done
hide recurrence rule
hide created date
hide start date
hide backlink
hide due date
hide edit button
hide postpone button
```
```tasks
starts on or before 2022-09-21
priority is below none
not done
hide recurrence rule
hide created date
hide start date
hide backlink
hide due date
hide edit button
hide postpone button
```
## События
## Расходы
[потрачено:: 0]
## Сны
```dataview
LIST
WHERE contains(file.name,""сон.2022-09-21"")
```
## Мысли
```dataview
LIST
WHERE contains(file.name,""мысль.2022-09-21"")
```
## Анализ
```dataview
LIST
WHERE contains(file.name,""самоанализ.2022-09-21"")
```
```dataview
LIST
WHERE contains(analy.name,""анализ.2022-09-21"")
```",2024-04-01 00:00:00,2025-05-16 00:00:00
23054312-ba2b-4c42-ba59-d9771e7ae8a2,Зайцева Александра,/Users/Shared/obsidian-storage/master/<9> void/человек.зайцева_александра.md,личное,личное,2024-05-18; 2025-05-16; человек#Человек; человек#Человек; человек#Человек,,2024-05-18 00:00:00,2025-05-16 00:00:00
548f2a90-20c6-4265-ad61-9ab225af2f1b,Второй,/Users/Shared/obsidian-storage/master/<9> void/сон.2024-09-21.<2>.md,духовность,духовность,2024-10-17; 2025-05-16; сон#Сон; 2024-09-21#2024-09-21; сон#Сон,"Отрезал себе запястья, чтобы на соревновании по бегу было легче бежать",2024-10-17 00:00:00,2025-05-16 00:00:00
28b8803c-93a5-4c6a-98e5-435a1c5c2115,Поразрядная,/Users/Shared/obsidian-storage/master/<9> void/алгоритмы.сортировки.поразрядная.md,саморазвитие,саморазвитие,2024-03-29; 2025-05-16; алгоритмы#Алгоритмы; алгоритмы.сортировки#Сортировки; алгоритмы.сортировки#Сортировки,,2024-03-29 00:00:00,2025-05-16 00:00:00
baec4398-5e95-4d69-8709-7c3cf53fb814,Syscall,/Users/Shared/obsidian-storage/master/<9> void/go.конспект.пакеты.стандартные%.syscall.md,саморазвитие,саморазвитие,2024-04-12; 2025-05-16; go#Go; go.конспект.пакеты#Пакеты; go.конспект.пакеты.стандартные%#Стандартные,,2024-04-12 00:00:00,2025-05-16 00:00:00
699f61f2-a6ca-4677-a41c-e9b80aff8264,Типы Заметок,/Users/Shared/obsidian-storage/master/<9> void/obsidian.введение_в_obsidian.типы_заметок.md,личное,личное,2024-01-25; 2025-05-16; obsidian#Obsidian; obsidian.введение_в_obsidian#Введение В Obsidian; obsidian.введение_в_obsidian#Введение В Obsidian,"## Шаблоны
[Всё](https://help.obsidian.md/Plugins/Templates), что нужно знать.
Приложу пару своих для примера.
## Ежедневные
## Еженедельные
## Заметки с заданиями
Мне нравится все задания (tasks) писать в одной заметке, а уже потом из неё через запрос вставлять другие. У меня есть, например, заметка tasks.ежедневные. В ней я расписываю свою обычную рутину через ежедневные рекурсивые задания, а потом запрашиваю в ежедневную заметку. Так не повторяются одни и те же задания, что упрощает работу с плагином tasks.
## И всё, что душе угодно",2024-01-25 00:00:00,2025-05-16 00:00:00
3ad006fc-7130-438d-b7e6-6cb21460c6eb,Второй,/Users/Shared/obsidian-storage/master/<9> void/сон.2024-01-24.<2>.md,духовность,духовность,2024-01-24; 2025-05-16; сон#Сон; 2024-01-24#2024-01-24; сон#Сон,"[Сон:: [[сны.интересность%.неинтересные#Неинтересные|Неинтересный]]]
[Корневой персонаж:: [[сны.персонажи.корневые%.марат#Марат|Марат]]]
[Основной вектор:: [[сны.персонажи.состояния_персонажей.основные%.OOI#OOI|OOI]]]
[Дополнительный вектор:: [[сны.персонажи.состояния_персонажей.дополнительные%.II#II|II]]]
[Прообраз визуала:: [[сны.визуалы.неизвестный#Неизвестный|Неизвестный]]]
[Прообраз сюжета:: [[сны.сюжеты.неизвестный#Неизвестный|Неизвестный]]]
---
Первокурсники собираются дома у [[человек.гула_дмитрий_александрович|Димы]] для подготовки к контрольной по матану. Прилетел чисто посмотреть. [[человек.куликова_алёна_павловна|Алёна]] тоже пришла",2024-01-24 00:00:00,2025-05-16 00:00:00
2c5a458e-8968-4759-bd3b-696685c68052,Первый,/Users/Shared/obsidian-storage/master/<9> void/сон.2022-06-14.<1>.md,духовность,духовность,2024-01-26; 2025-05-16; сон#Сон; 2022-06-14#2022-06-14; сон#Сон,"[Сон:: [[сны.интересность%.неинтересные#Неинтересные|Неинтересный]]]
[Корневой персонаж:: [[сны.персонажи.корневые%.марат#Марат|Марат]]]
[Основной вектор:: [[сны.персонажи.состояния_персонажей.основные%.OII#OII|OII]]]
[Дополнительный вектор:: [[сны.персонажи.состояния_персонажей.дополнительные%.OO#OO|OO]]]
[Прообраз визуала:: [[сны.визуалы.неизвестный#Неизвестный|Неизвестный]]]
[Прообраз сюжета:: [[сны.сюжеты.неизвестный#Неизвестный|Неизвестный]]]
---
Собрались группой на экзамен. Объявили, что я написал. [[человек.зайцев_валентин_евгеньевич|Зайцев]]",2024-01-26 00:00:00,2025-05-16 00:00:00
6a352b44-5569-4bf1-98f5-53ea9196057e,2024-01-28,/Users/Shared/obsidian-storage/master/<9> void/2024-01-28.md,реализация,реализация,2024-04-01; 2025-05-16; 0000-00-00#0000-00-00; 0000-00-00#0000-00-00; 0000-00-00#0000-00-00,"## Планы
```tasks
(due on or after 2024-01-28) AND (starts on or before 2024-01-28)
not done
hide recurrence rule
hide created date
hide start date
hide backlink
hide due date
hide edit button
hide postpone button
```
```tasks
starts on or before 2024-01-28
priority is below none
not done
hide recurrence rule
hide created date
hide start date
hide backlink
hide due date
hide edit button
hide postpone button
```
## События
## Расходы
[потрачено:: 0]
## Сны
```dataview
LIST
WHERE contains(file.name,""сон.2024-01-28"")
```
## Мысли
```dataview
LIST
WHERE contains(file.name,""мысль.2024-01-28"")
```
## Анализ
```dataview
LIST
WHERE contains(file.name,""самоанализ.2024-01-28"")
```
```dataview
LIST
WHERE contains(analy.name,""анализ.2024-01-28"")
```",2024-04-01 00:00:00,2025-05-16 00:00:00
a2a6e3e5-0d5a-4420-b091-400928812250,Урчп,/Users/Shared/obsidian-storage/master/<9> void/маи.семестры%.5семестр.урчп.md,реализация,реализация,2023-10-05; 2025-05-16; маи#Маи; маи.семестры%.5семестр#5семестр; маи.семестры%.5семестр#5семестр,"## ЛК
- [x] [[2023-09-06]] ✅ 2023-10-17
- [x] [[2023-09-13]] ✅ 2023-10-17
- [x] [[2023-09-20]] ✅ 2023-10-17
- [x] [[2023-09-27]] ✅ 2023-10-17
- [-] [[2023-10-04]] - проебал
- [-] [[2023-10-11]] - проебал
- [x] [[2023-10-18]] [completion:: 2023-11-08]
- [x] [[2023-10-25]] [completion:: 2023-11-08]
- [x] [[2023-11-01]] [completion:: 2023-11-08]
- [-] [[2023-11-08]] - проебал
- [ ] [[2023-11-15]]
- [ ] [[2023-11-22]]
- [ ] [[2023-11-29]]
## ПЗ
- [x] [[2023-09-11]] ✅ 2023-10-17
- [x] [[2023-09-18]] ✅ 2023-10-17
- [x] [[2023-09-25]] ✅ 2023-10-17
- [x] [[2023-10-02]] ✅ 2023-10-17
- [x] [[2023-10-09]] ✅ 2023-10-17
- [x] [[2023-10-16]] ✅ 2023-10-17
- [x] [[2023-10-23]]
- [x] [[2023-10-30]] [completion:: 2023-11-08]
- [x] [[2023-11-06]] [completion:: 2023-11-08]
- [ ] [[2023-11-13]]
- [ ] [[2023-11-20]]
- [ ] [[2023-11-27]]
- [ ] [[2023-12-04]]
## ДЗ
## Индивидуальное
- [x] №1 дедлайн [[2023-10-07]]
- [x] №2 - дедлайн [[2023-10-21 1]]
- [ ] №3 - дедлайн [[2023-11-11]]
- [ ] №4
- [ ] №5
- [ ] №6
## Общее
- [ ] №1 - дедлайн [[2023-11-18]]
- [ ] №2
- [ ] №3",2023-10-05 00:00:00,2025-05-16 00:00:00
195aeea8-8574-455a-93e1-71e0d9c10bc6,Первый,/Users/Shared/obsidian-storage/master/<9> void/сон.2023-04-17.<1>.md,духовность,духовность,2024-05-06; 2025-05-16; сон#Сон; 2023-04-17#2023-04-17; сон#Сон,"{ #Персонаж_Марат - 19 лет
Приснилось что на Мистера 8 требовали прислать какое-то видео с проходкой в метро. Я во сне откладывал это дело очень долго, хотя снял сразу, но стеснялся отправить.
Уже проснувшись у меня в голове флаг ""отправить проходку"" так и оставался, так что, пока я не понял, в чём дело, у меня было непрекращающееся ощущение того, что я что-то не сделал.
}",2024-05-06 00:00:00,2025-05-16 00:00:00
57f7dc51-2ed8-4e27-9b39-cb212f852abd,Третий,/Users/Shared/obsidian-storage/master/<9> void/сон.2024-09-21.<3>.md,духовность,духовность,2024-10-17; 2025-05-16; сон#Сон; 2024-09-21#2024-09-21; сон#Сон,"Трагедия мира
Важность приборов
Перемещенря во временр
Зубы
Убийство сиамской близняшки
Битва на закате мира",2024-10-17 00:00:00,2025-05-16 00:00:00
2b20e4e9-3da2-4b7c-bcda-e45672536a58,Второй,/Users/Shared/obsidian-storage/master/<9> void/сон.2023-06-08.<2>.md,духовность,духовность,2024-05-09; 2025-05-16; сон#Сон; 2023-06-08#2023-06-08; сон#Сон,"#Персонаж_Марат - гг, 10 лет
#IOI #II
Выпрашиваю у [[человек.вещина_оксана_аркадьевна|матери]] какую-то поездку в детский лагерь. Она едет со мной. Я до конца не узнал, на каких условиях нас могут пропустить, поэтому на въезде нас просто разворачивают. Мать не психует, а тихонько разочаровывается.
Противный сон, на самом деле.",2024-05-09 00:00:00,2025-05-16 00:00:00
2d8d5e92-0d4d-487f-be80-ece7861b1371,Первый,/Users/Shared/obsidian-storage/master/<9> void/сон.2024-04-09.<1>.md,духовность,духовность,2024-04-11; 2025-05-16; сон#Сон; 2024-04-09#2024-04-09; сон#Сон,"[Сон:: [[сны.интересность%.неинтересные#Неинтересные|Неинтересный]]]
[Корневой персонаж:: [[сны.персонажи.корневые%.марат#Марат|Марат]]]
[Основной вектор:: [[сны.персонажи.состояния_персонажей.основные%.неизвестный#Неизвестный|Неизвестный]]]
[Дополнительный вектор:: [[сны.персонажи.состояния_персонажей.дополнительные%.неизвестный#Неизвестный|Неизвестный]]]
[Прообраз визуала:: [[сны.визуалы.неизвестный#Неизвестный|Неизвестный]]]
[Прообраз сюжета:: [[сны.сюжеты.неизвестный#Неизвестный|Неизвестный]]]
---
Поругался с учительницей в школе.",2024-04-11 00:00:00,2025-05-16 00:00:00
6483c93e-c348-486a-8cf2-9fa95806415e,Первый,/Users/Shared/obsidian-storage/master/<9> void/сон.2022-11-01.<1>.md,духовность,духовность,2024-01-29; 2025-05-16; сон#Сон; 2022-11-01#2022-11-01; сон#Сон,"[Сон:: [[сны.интересность%.неинтересные#Неинтересные|Неинтересный]]]
[Корневой персонаж:: [[сны.персонажи.корневые%.марат#Марат|Марат]]]
[Основной вектор:: [[сны.персонажи.состояния_персонажей.основные%.OOO#OOO|OOO]]]
[Дополнительный вектор:: [[сны.персонажи.состояния_персонажей.дополнительные%.IO#IO|IO]]]
[Прообраз визуала:: [[сны.визуалы.неизвестный#Неизвестный|Неизвестный]]]
[Прообраз сюжета:: [[сны.сюжеты.неизвестный#Неизвестный|Неизвестный]]]
---
Были на улице две кровати рядом друг с другом. Я лёг сначала на ту, что была освещена тёплым светом уличного фонаря. Рядом стояли типичные пятиэтажки, из окна на меня поглядывал домовой, я побаивался его, поэтому пересел на ту, что была в тени, сзади стоял дом, там мне в спину смотрел другой домовой
Первый раз испытал что-то похожее на страх во сне",2024-01-29 00:00:00,2025-05-16 00:00:00
daf913fb-032d-4d1b-a923-76a42878839d,Эмельянов Улугбек,/Users/Shared/obsidian-storage/master/<9> void/человек.эмельянов_улугбек.md,личное,личное,2024-08-23; 2025-05-16; человек#Человек; человек#Человек; человек#Человек,,2024-08-23 00:00:00,2025-05-16 00:00:00
55aeb1c3-950d-4dce-9638-d711ecb437ac,2024-02-22,/Users/Shared/obsidian-storage/master/<9> void/2024-02-22.md,реализация,реализация,2024-04-01; 2025-05-16; 0000-00-00#0000-00-00; 0000-00-00#0000-00-00; 0000-00-00#0000-00-00,"## Планы
```tasks
(due on or after 2024-02-22) AND (starts on or before 2024-02-22)
not done
hide recurrence rule
hide created date
hide start date
hide backlink
hide due date
hide edit button
hide postpone button
```
```tasks
starts on or before 2024-02-22
priority is below none
not done
hide recurrence rule
hide created date
hide start date
hide backlink
hide due date
hide edit button
hide postpone button
```
## События
## Расходы
[потрачено:: 0]
## Сны
```dataview
LIST
WHERE contains(file.name,""сон.2024-02-22"")
```
## Мысли
```dataview
LIST
WHERE contains(file.name,""мысль.2024-02-22"")
```
## Анализ
```dataview
LIST
WHERE contains(file.name,""самоанализ.2024-02-22"")
```
```dataview
LIST
WHERE contains(analy.name,""анализ.2024-02-22"")
```",2024-04-01 00:00:00,2025-05-16 00:00:00
672b94a0-154e-49c2-a6a0-facf283c4d6d,2023-05-26,/Users/Shared/obsidian-storage/master/<9> void/2023-05-26.md,реализация,реализация,2024-05-07; 2025-05-16; 0000-00-00#0000-00-00; 0000-00-00#0000-00-00; 0000-00-00#0000-00-00,"## Планы
## Tasks
```tasks
(due on or after 2023-05-26) AND (starts on or before 2023-05-26)
not done
hide recurrence rule
hide created date
hide start date
hide backlink
hide due date
hide edit button
hide postpone button
```
```tasks
starts on or before 2023-05-26
priority is below none
not done
hide recurrence rule
hide created date
hide start date
hide backlink
hide due date
hide edit button
hide postpone button
```
## События
## Расходы
[потрачено:: 0]
## Сны
```dataview
LIST
WHERE contains(file.name,""сон.2023-05-26"")
```
## Мысли
```dataview
LIST
WHERE contains(file.name,""мысль.2023-05-26"")
```
## Анализ
```dataview
LIST
WHERE contains(file.name,""самоанализ.2023-05-26"")
```
```dataview
LIST
WHERE contains(file.name,""анализ.2023-05-26"")
```",2024-05-07 00:00:00,2025-05-16 00:00:00
8ed3a6ff-76c3-4c73-be7d-18aaffab893c,Второй,/Users/Shared/obsidian-storage/master/<9> void/сон.2022-04-23.<2>.md,духовность,духовность,2024-01-21; 2025-05-16; сон#Сон; 2022-04-23#2022-04-23; сон#Сон,"[Сон:: [[сны.интересность%.неинтересные#Неинтересные|Неинтересный]]]
[Корневой персонаж:: [[сны.персонажи.корневые%.марат#Марат|Марат]]]
[Основной вектор:: [[сны.персонажи.состояния_персонажей.основные%.неизвестный#Неизвестный|Неизвестный]]]
[Дополнительный вектор:: [[сны.персонажи.состояния_персонажей.дополнительные%.неизвестный#Неизвестный|Неизвестный]]]
[Прообраз визуала:: [[сны.визуалы.неизвестный#Неизвестный|Неизвестный]]]
[Прообраз сюжета:: [[сны.сюжеты.неизвестный#Неизвестный|Неизвестный]]]
---
Играл во сне роль, как если бы снимался в фильме. Как реалити шоу по National Geographic. Отголосок того, что я делаю в жизни. Локация не очень понятна. Суть тоже размыта. Животным то ли помогаем, то ли ловим. Помню, был котёнок манула. Я летал.",2024-01-21 00:00:00,2025-05-16 00:00:00
cc7360c7-7cea-49aa-bb4f-fe612cbc45a2,Первая,/Users/Shared/obsidian-storage/master/<9> void/мысль.2023-09-19.<1>.md,духовность,духовность,2024-02-17; 2025-05-16; мысль#Мысль; 2023-09-19#2023-09-19; мысль#Мысль,"Что такое дружба и каковы её рамки? Какая она бывает, и как понять, что та дружба, которую ты определяешь для себя с человеком выглядит для него так же? И что делать, если это не так",2024-02-17 00:00:00,2025-05-16 00:00:00
89ad262b-b71a-479a-a37e-4c7606fbc227,Второй,/Users/Shared/obsidian-storage/master/<9> void/сон.2024-05-27.<2>.md,духовность,духовность,2024-05-31; 2025-05-16; сон#Сон; 2024-05-27#2024-05-27; сон#Сон,"В Каминском происходит какой-то терракт. Все собираются на мосту.
Далее с точки зрения камеры наблюдения наблюдаю за международным самметом, собравшимся для обсуждения последних новостей. Все на нервах, мир в панике. Зеленский случайно убивает Меркель.
Внимание переключается на какое-то локальное собрание в институте. Там [[человек.куликова_алёна_павловна|Алёна]] меня очень сильно выбешивает. Так что я добираюсь до моста. Там уже возвели оборонительные сооружения, чтобы народ сдерживать. Проникаю в толпу и начинаю убивать всех подряд. Когда военные меня замечают и начинают массовый обстрел, я прыгаю в воду и наблюдаю за хаосом.",2024-05-31 00:00:00,2025-05-16 00:00:00
dbd73472-3407-45d5-83b5-680ed9b29af8,Первая,/Users/Shared/obsidian-storage/master/<9> void/мысль.2024-01-02.<1>.md,духовность,духовность,2024-02-17; 2025-05-16; мысль#Мысль; 2024-01-02#2024-01-02; мысль#Мысль,"Какого рода ответственность люди несут друг за друга в различных отношениях?
С романтико-любовными и подобным как будто бы понятно, да и с дружбой тоже. Но где та самая грань для каждого типа, когда требовать определённые вещи становится глупо в рамках таких отношений?",2024-02-17 00:00:00,2025-05-16 00:00:00
8996c2d7-de23-4858-9d38-c6f7268845db,Второй,/Users/Shared/obsidian-storage/master/<9> void/сон.2023-12-04.<2>.md,духовность,духовность,2024-05-10; 2025-05-16; сон#Сон; 2023-12-04#2023-12-04; сон#Сон,"#Персонаж_Марат - гг, 20 лет
#III #OI
Плаваю в бассеине",2024-05-10 00:00:00,2025-05-16 00:00:00
1c078851-3e19-4cb2-84b0-d84a89ca4c3b,2024-03-18,/Users/Shared/obsidian-storage/master/<9> void/2024-03-18.md,реализация,реализация,2024-04-01; 2025-05-16; 0000-00-00#0000-00-00; 0000-00-00#0000-00-00; 0000-00-00#0000-00-00,"## Планы
```tasks
(due on or after 2024-03-18) AND (starts on or before 2024-03-18)
not done
hide recurrence rule
hide created date
hide start date
hide backlink
hide due date
hide edit button
hide postpone button
```
```tasks
starts on or before 2024-03-18
priority is below none
not done
hide recurrence rule
hide created date
hide start date
hide backlink
hide due date
hide edit button
hide postpone button
```
## События
## Расходы
[потрачено:: 0]
## Сны
```dataview
LIST
WHERE contains(file.name,""сон.2024-03-18"")
```
## Мысли
```dataview
LIST
WHERE contains(file.name,""мысль.2024-03-18"")
```
## Анализ
```dataview
LIST
WHERE contains(file.name,""самоанализ.2024-03-18"")
```
```dataview
LIST
WHERE contains(analy.name,""анализ.2024-03-18"")
```",2024-04-01 00:00:00,2025-05-16 00:00:00
76330a42-fdfa-4c04-bdfa-9cf8a0e289ab,Первый,/Users/Shared/obsidian-storage/master/<9> void/сон.2024-04-17.<1>.md,духовность,духовность,2024-05-06; 2025-05-16; сон#Сон; 2024-04-17#2024-04-17; сон#Сон,Репа дк за залом туса птяная,2024-05-06 00:00:00,2025-05-16 00:00:00
165befaa-c3fd-4a28-b2fd-5b5e000619b9,Второй,/Users/Shared/obsidian-storage/master/<9> void/сон.2023-06-16.<2>.md,духовность,духовность,2024-05-09; 2025-05-16; сон#Сон; 2023-06-16#2023-06-16; сон#Сон,"#Персонаж_Марат - гг, 19 лет
#IOI #OI
Приезжаем с другом к его знакомому в особняк. Там он няшится с девочкой. Выделяет нам комнату, ночью договариваемся с другом сделать минеты друг другу (он подумал, что мне слабо). Я, немного посомневавшись, делаю свою часть уговора, а когда друг приступает к своей, просыпаюсь",2024-05-09 00:00:00,2025-05-16 00:00:00
591117ed-9ff8-43bc-9a04-0be4b6d0ca8d,Cgo,/Users/Shared/obsidian-storage/master/<9> void/go.конспект.пакеты.стандартные%.runtime%.cgo.md,саморазвитие,саморазвитие,2024-04-12; 2025-05-16; go#Go; go.конспект.пакеты#Пакеты; go.конспект.пакеты.стандартные%.runtime#Runtime,,2024-04-12 00:00:00,2025-05-16 00:00:00
feea999f-e3ec-4402-9578-2324424fd978,Знаковые,/Users/Shared/obsidian-storage/master/<9> void/go.конспект.типы.встроенные%.числовые%.целочисленные%.знаковые.md,саморазвитие,саморазвитие,2024-04-12; 2025-05-16; go#Go; go.конспект.типы#Типы; go.конспект.типы.встроенные%.числовые%.целочисленные%#Целочисленные,"> zero value - `0`
## Множество значений
```go
int8  {                      -128;                        127}
int16 {                   -32 768;                     32 767}
int32 {            -2 147 483 648;              2 147 483 647}
int64 {-9 223 372 036 854 775 808;  9 223 372 036 854 775 807}
int
rune
```
- `int` будет совпадать с `int32` или `int64` в зависимости от машины
- `rune` - псевдоним к `int32`, используемый при работе с unicode-символами",2024-04-12 00:00:00,2025-05-16 00:00:00
86357654-199e-40a0-a15f-bdd64019a2dc,Первый,/Users/Shared/obsidian-storage/master/<9> void/сон.2023-04-09.<1>.md,духовность,духовность,2024-05-06; 2025-05-16; сон#Сон; 2023-04-09#2023-04-09; сон#Сон,"{
Сон, состоящий целиком из ярости, агонии, зависти, причём, без удовлетворения. Интересный опыт, ничего не скажешь
}",2024-05-06 00:00:00,2025-05-16 00:00:00
395e2c12-8aec-423c-8e23-b871aa68b65f,Булевый,/Users/Shared/obsidian-storage/master/<9> void/go.конспект.типы.встроенные%.булевый.md,саморазвитие,саморазвитие,2024-03-15; 2025-05-16; go#Go; go.конспект.типы#Типы; go.конспект.типы.встроенные%#Встроенные,"> zero value - `false`
## Множество значений
```go
bool {false; true}
```",2024-03-15 00:00:00,2025-05-16 00:00:00
